   2698.00000       1.28313637E-10   1.80410655E-08   1.80433659E-08   1.80302386E-08
   2696.00000       1.29455724E-10   1.84210389E-08   1.84237248E-08   1.84083930E-08
   2694.00000       1.30558855E-10   1.88089189E-08   1.88120168E-08   1.87943385E-08
   2692.00000       1.31726866E-10   1.92052667E-08   1.92087999E-08   1.91886222E-08
   2690.00000       1.32765118E-10   1.96092156E-08   1.96132124E-08   1.95903915E-08
   2688.00000       1.33803343E-10   2.00208401E-08   2.00253254E-08   1.99997174E-08
   2686.00000       1.34841582E-10   2.04402149E-08   2.04452135E-08   2.04166692E-08
   2684.00000       1.35879835E-10   2.08674162E-08   2.08729549E-08   2.08413198E-08
   2682.00000       1.36788303E-10   2.13015188E-08   2.13076241E-08   2.12727596E-08
   2680.00000       1.37826528E-10   2.17435865E-08   2.17502834E-08   2.17120295E-08
   2678.00000       1.38735010E-10   2.21926779E-08   2.21999965E-08   2.21582042E-08
   2676.00000       1.39773235E-10   2.26498695E-08   2.26578365E-08   2.26123369E-08
   2674.00000       1.40811474E-10   2.31152342E-08   2.31238797E-08   2.30744970E-08
   2672.00000       1.41719941E-10   2.35878073E-08   2.35971616E-08   2.35437430E-08
   2670.00000       1.42758194E-10   2.40686919E-08   2.40787834E-08   2.40211442E-08
   2668.00000       1.43796419E-10   2.45579574E-08   2.45688181E-08   2.45067717E-08
   2666.00000       1.44964457E-10   2.50567354E-08   2.50684042E-08   2.50017376E-08
   2664.00000       1.46002682E-10   2.55640540E-08   2.55765631E-08   2.55050754E-08
   2662.00000       1.47300491E-10   2.60821391E-08   2.60955382E-08   2.60189790E-08
   2660.00000       1.48468515E-10   2.66100155E-08   2.66243436E-08   2.65424802E-08
   2658.00000       1.49766297E-10   2.71488769E-08   2.71641838E-08   2.70767480E-08
   2656.00000       1.51064106E-10   2.76988370E-08   2.77151671E-08   2.76218888E-08
   2654.00000       1.52491686E-10   2.82611339E-08   2.82785440E-08   2.81791142E-08
   2652.00000       1.53919280E-10   2.88359026E-08   2.88544477E-08   2.87485484E-08
   2650.00000       1.55217089E-10   2.94221270E-08   2.94418570E-08   2.93291915E-08
