 # Alt [km]  H2 [cm^-3]   He [cm^-3]  CH4 [cm^-3]  Tot [cm^-3]  Temp [K]  Press [mBar]  Scale height [km]
   322.00    4.560E+13    7.127E+12    1.108E+11    5.284E+13    356.00    2.597E-03       2.858E+06
   320.00    4.948E+13    7.734E+12    1.202E+11    5.733E+13    351.04    2.779E-03       2.954E+06
   318.00    5.360E+13    8.378E+12    1.302E+11    6.211E+13    346.00    2.967E-03       3.289E+06
   316.00    5.768E+13    9.015E+12    1.401E+11    6.684E+13    341.08    3.147E-03       3.377E+06
   314.00    6.199E+13    9.689E+12    1.506E+11    7.183E+13    336.16    3.334E-03       3.193E+06
   312.00    6.690E+13    1.046E+13    1.625E+11    7.752E+13    331.00    3.543E-03       2.952E+06
   310.00    7.264E+13    1.135E+13    1.765E+11    8.417E+13    325.50    3.783E-03       3.071E+06
   308.00    7.870E+13    1.230E+13    1.912E+11    9.119E+13    320.00    4.029E-03       3.448E+06
   306.00    8.463E+13    1.323E+13    2.056E+11    9.806E+13    314.84    4.263E-03       3.490E+06
   304.00    9.090E+13    1.421E+13    2.208E+11    1.053E+14    309.92    4.507E-03       3.167E+06
   302.00    9.820E+13    1.535E+13    2.386E+11    1.138E+14    305.00    4.792E-03       2.834E+06
   300.00    1.069E+14    1.671E+13    2.597E+11    1.239E+14    299.95    5.130E-03       2.975E+06
   298.00    1.160E+14    1.813E+13    2.818E+11    1.344E+14    295.00    5.475E-03       3.496E+06
   296.00    1.246E+14    1.948E+13    3.027E+11    1.444E+14    290.35    5.788E-03       3.611E+06
   294.00    1.336E+14    2.088E+13    3.246E+11    1.548E+14    285.79    6.108E-03       3.346E+06
   292.00    1.440E+14    2.251E+13    3.498E+11    1.669E+14    281.00    6.473E-03       2.960E+06
   290.00    1.566E+14    2.448E+13    3.804E+11    1.815E+14    275.85    6.911E-03       3.008E+06
   288.00    1.700E+14    2.657E+13    4.130E+11    1.970E+14    271.00    7.370E-03       3.264E+06
   286.00    1.831E+14    2.862E+13    4.448E+11    2.122E+14    267.03    7.822E-03       3.314E+06
   284.00    1.967E+14    3.074E+13    4.779E+11    2.279E+14    263.57    8.294E-03       3.165E+06
   282.00    2.120E+14    3.314E+13    5.150E+11    2.457E+14    260.00    8.818E-03       2.963E+06
   280.00    2.299E+14    3.593E+13    5.585E+11    2.664E+14    255.94    9.413E-03       3.012E+06
   278.00    2.490E+14    3.892E+13    6.049E+11    2.885E+14    252.00    1.004E-02       3.175E+06
   276.00    2.681E+14    4.190E+13    6.513E+11    3.107E+14    248.79    1.067E-02       3.167E+06
   274.00    2.883E+14    4.506E+13    7.004E+11    3.341E+14    245.97    1.134E-02       3.044E+06
   272.00    3.110E+14    4.861E+13    7.555E+11    3.604E+14    243.00    1.209E-02       2.912E+06
   270.00    3.372E+14    5.270E+13    8.192E+11    3.907E+14    239.51    1.292E-02       3.004E+06
   268.00    3.650E+14    5.705E+13    8.867E+11    4.229E+14    236.00    1.378E-02       3.185E+06
   266.00    3.929E+14    6.141E+13    9.545E+11    4.553E+14    233.01    1.465E-02       3.153E+06
   264.00    4.225E+14    6.604E+13    1.026E+12    4.896E+14    230.43    1.558E-02       2.945E+06
   262.00    4.560E+14    7.127E+13    1.108E+12    5.284E+14    228.00    1.663E-02       2.731E+06
   260.00    4.948E+14    7.734E+13    1.202E+12    5.733E+14    225.51    1.785E-02       2.809E+06
   258.00    5.360E+14    8.378E+13    1.302E+12    6.211E+14    223.00    1.912E-02       3.106E+06
   256.00    5.768E+14    9.015E+13    1.401E+12    6.684E+14    220.57    2.035E-02       3.167E+06
   254.00    6.198E+14    9.688E+13    1.506E+12    7.182E+14    218.23    2.164E-02       2.926E+06
   252.00    6.690E+14    1.046E+14    1.625E+12    7.752E+14    216.00    2.312E-02       2.658E+06
   250.00    7.264E+14    1.135E+14    1.765E+12    8.417E+14    213.90    2.486E-02       2.710E+06
   248.00    7.870E+14    1.230E+14    1.912E+12    9.119E+14    212.00    2.669E-02       2.986E+06
   246.00    8.463E+14    1.323E+14    2.056E+12    9.806E+14    210.35    2.848E-02       3.032E+06
   244.00    9.090E+14    1.421E+14    2.208E+12    1.053E+15    208.76    3.036E-02       2.809E+06
   242.00    9.820E+14    1.535E+14    2.386E+12    1.138E+15    207.00    3.252E-02       2.568E+06
   240.00    1.069E+15    1.671E+14    2.597E+12    1.239E+15    204.96    3.505E-02       2.676E+06
   238.00    1.160E+15    1.813E+14    2.818E+12    1.344E+15    203.00    3.767E-02       2.985E+06
   236.00    1.247E+15    1.949E+14    3.029E+12    1.445E+15    201.49    4.020E-02       3.085E+06
   234.00    1.336E+15    2.088E+14    3.246E+12    1.548E+15    200.26    4.280E-02       2.814E+06
   232.00    1.440E+15    2.251E+14    3.498E+12    1.669E+15    199.00    4.584E-02       2.541E+06
   230.00    1.565E+15    2.446E+14    3.802E+12    1.813E+15    197.52    4.945E-02       2.567E+06
   228.00    1.700E+15    2.657E+14    4.130E+12    1.970E+15    196.00    5.331E-02       2.825E+06
   226.00    1.833E+15    2.865E+14    4.453E+12    2.124E+15    194.65    5.708E-02       2.979E+06
   224.00    1.969E+15    3.078E+14    4.783E+12    2.282E+15    193.37    6.091E-02       2.896E+06
   222.00    2.120E+15    3.314E+14    5.150E+12    2.457E+15    192.00    6.512E-02       2.778E+06
   220.00    2.291E+15    3.581E+14    5.566E+12    2.655E+15    190.46    6.981E-02       2.863E+06
   218.00    2.470E+15    3.861E+14    6.001E+12    2.862E+15    189.00    7.468E-02       3.068E+06
   216.00    2.647E+15    4.137E+14    6.431E+12    3.067E+15    187.86    7.955E-02       3.096E+06
   214.00    2.832E+15    4.426E+14    6.880E+12    3.282E+15    186.93    8.469E-02       2.937E+06
   212.00    3.040E+15    4.752E+14    7.385E+12    3.523E+15    186.00    9.046E-02       2.755E+06
   210.00    3.279E+15    5.125E+14    7.966E+12    3.799E+15    184.96    9.703E-02       2.818E+06
   208.00    3.530E+15    5.517E+14    8.576E+12    4.090E+15    184.00    1.039E-01       3.066E+06
   206.00    3.774E+15    5.899E+14    9.169E+12    4.373E+15    183.33    1.107E-01       3.090E+06
   204.00    4.031E+15    6.300E+14    9.793E+12    4.671E+15    182.75    1.179E-01       2.867E+06
   202.00    4.330E+15    6.768E+14    1.052E+13    5.017E+15    182.00    1.261E-01       2.845E+06
   200.00    4.660E+15    7.284E+14    1.132E+13    5.400E+15    181.00    1.349E-01       2.120E+06
   198.00    5.144E+15    8.040E+14    1.250E+13    5.961E+15    179.44    1.477E-01       1.746E+06
   196.00    5.799E+15    9.064E+14    1.409E+13    6.719E+15    177.41    1.646E-01       1.629E+06
   194.00    6.596E+15    1.031E+15    1.602E+13    7.643E+15    175.12    1.848E-01       1.633E+06
   192.00    7.503E+15    1.173E+15    1.823E+13    8.694E+15    172.81    2.074E-01       1.716E+06
   190.00    8.482E+15    1.326E+15    2.061E+13    9.828E+15    170.68    2.316E-01       1.862E+06
   188.00    9.489E+15    1.483E+15    2.305E+13    1.100E+16    168.95    2.565E-01       2.080E+06
   186.00    1.047E+16    1.636E+15    2.544E+13    1.213E+16    167.84    2.811E-01       2.352E+06
   184.00    1.138E+16    1.779E+15    2.765E+13    1.319E+16    167.55    3.050E-01       2.610E+06
   182.00    1.223E+16    1.912E+15    2.971E+13    1.417E+16    167.85    3.284E-01       2.598E+06
   180.00    1.314E+16    2.054E+15    3.192E+13    1.523E+16    168.25    3.537E-01       2.578E+06
   178.00    1.414E+16    2.210E+15    3.435E+13    1.638E+16    168.48    3.811E-01       2.535E+06
   176.00    1.524E+16    2.382E+15    3.702E+13    1.766E+16    168.65    4.112E-01       2.560E+06
   174.00    1.641E+16    2.565E+15    3.987E+13    1.901E+16    168.86    4.433E-01       2.576E+06
   172.00    1.766E+16    2.760E+15    4.290E+13    2.046E+16    169.09    4.777E-01       2.592E+06
   170.00    1.900E+16    2.970E+15    4.616E+13    2.202E+16    169.29    5.146E-01       2.573E+06
   168.00    2.046E+16    3.198E+15    4.971E+13    2.371E+16    169.43    5.546E-01       2.535E+06
   166.00    2.206E+16    3.448E+15    5.359E+13    2.556E+16    169.54    5.983E-01       2.493E+06
   164.00    2.382E+16    3.723E+15    5.787E+13    2.760E+16    169.61    6.463E-01       2.488E+06
   162.00    2.573E+16    4.022E+15    6.251E+13    2.981E+16    169.64    6.983E-01       2.492E+06
   160.00    2.780E+16    4.345E+15    6.754E+13    3.221E+16    169.61    7.543E-01       2.513E+06
   158.00    3.003E+16    4.694E+15    7.296E+13    3.480E+16    169.51    8.144E-01       2.512E+06
   156.00    3.245E+16    5.072E+15    7.883E+13    3.760E+16    169.36    8.792E-01       2.509E+06
   154.00    3.508E+16    5.483E+15    8.522E+13    4.065E+16    169.15    9.493E-01       2.519E+06
   152.00    3.793E+16    5.928E+15    9.215E+13    4.395E+16    168.86    1.025E+00       2.529E+06
   150.00    4.102E+16    6.411E+15    9.965E+13    4.753E+16    168.49    1.106E+00       2.531E+06
   148.00    4.439E+16    6.938E+15    1.078E+14    5.144E+16    168.00    1.193E+00       2.528E+06
   146.00    4.807E+16    7.513E+15    1.168E+14    5.570E+16    167.41    1.287E+00       2.545E+06
   144.00    5.205E+16    8.135E+15    1.265E+14    6.031E+16    166.76    1.389E+00       2.560E+06
   142.00    5.634E+16    8.806E+15    1.369E+14    6.528E+16    166.10    1.497E+00       2.553E+06
   140.00    6.100E+16    9.534E+15    1.482E+14    7.068E+16    165.43    1.614E+00       2.535E+06
   138.00    6.608E+16    1.033E+16    1.605E+14    7.657E+16    164.76    1.742E+00       2.525E+06
   136.00    7.161E+16    1.119E+16    1.740E+14    8.298E+16    164.08    1.880E+00       2.538E+06
   134.00    7.758E+16    1.213E+16    1.885E+14    8.989E+16    163.39    2.028E+00       2.537E+06
   132.00    8.406E+16    1.314E+16    2.042E+14    9.740E+16    162.68    2.188E+00       2.523E+06
   130.00    9.112E+16    1.424E+16    2.214E+14    1.056E+17    161.97    2.361E+00       2.500E+06
   128.00    9.883E+16    1.545E+16    2.401E+14    1.145E+17    161.28    2.550E+00       2.494E+06
   126.00    1.072E+17    1.676E+16    2.604E+14    1.242E+17    160.61    2.754E+00       2.507E+06
   124.00    1.162E+17    1.816E+16    2.823E+14    1.346E+17    159.99    2.974E+00       2.514E+06
   122.00    1.259E+17    1.968E+16    3.059E+14    1.459E+17    159.41    3.211E+00       2.504E+06
   120.00    1.364E+17    2.132E+16    3.314E+14    1.581E+17    158.89    3.467E+00       2.493E+06
   118.00    1.478E+17    2.310E+16    3.591E+14    1.713E+17    158.40    3.745E+00       2.519E+06
   116.00    1.600E+17    2.501E+16    3.887E+14    1.854E+17    157.94    4.043E+00       2.521E+06
   114.00    1.732E+17    2.707E+16    4.208E+14    2.007E+17    157.48    4.364E+00       2.489E+06
   112.00    1.877E+17    2.934E+16    4.560E+14    2.175E+17    156.99    4.714E+00       2.486E+06
   110.00    2.035E+17    3.181E+16    4.944E+14    2.358E+17    156.45    5.093E+00       2.474E+06
   108.00    2.208E+17    3.451E+16    5.364E+14    2.558E+17    155.85    5.505E+00       2.442E+06
   106.00    2.399E+17    3.750E+16    5.828E+14    2.780E+17    155.19    5.956E+00       2.427E+06
   104.00    2.609E+17    4.078E+16    6.338E+14    3.023E+17    154.46    6.447E+00       2.423E+06
   102.00    2.840E+17    4.439E+16    6.900E+14    3.291E+17    153.61    6.979E+00       2.402E+06
   100.00    3.096E+17    4.839E+16    7.521E+14    3.587E+17    152.64    7.560E+00       2.387E+06
    98.00    3.380E+17    5.283E+16    8.211E+14    3.917E+17    151.53    8.194E+00       2.378E+06
    96.00    3.695E+17    5.775E+16    8.977E+14    4.282E+17    150.27    8.883E+00       2.322E+06
    94.00    4.051E+17    6.332E+16    9.842E+14    4.694E+17    148.87    9.648E+00       2.277E+06
    92.00    4.452E+17    6.959E+16    1.082E+15    5.159E+17    147.36    1.050E+01       2.252E+06
    90.00    4.901E+17    7.660E+16    1.191E+15    5.679E+17    145.75    1.143E+01       2.224E+06
    88.00    5.404E+17    8.447E+16    1.313E+15    6.262E+17    144.07    1.246E+01       2.203E+06
    86.00    5.968E+17    9.328E+16    1.450E+15    6.915E+17    142.30    1.359E+01       2.168E+06
    84.00    6.604E+17    1.032E+17    1.604E+15    7.652E+17    140.46    1.484E+01       2.122E+06
    82.00    7.323E+17    1.145E+17    1.779E+15    8.485E+17    138.61    1.624E+01       2.080E+06
    80.00    8.135E+17    1.272E+17    1.976E+15    9.426E+17    136.77    1.780E+01       2.052E+06
    78.00    9.055E+17    1.415E+17    2.200E+15    1.049E+18    134.85    1.953E+01       2.025E+06
    76.00    1.010E+18    1.579E+17    2.454E+15    1.170E+18    132.84    2.146E+01       2.008E+06
    74.00    1.128E+18    1.763E+17    2.740E+15    1.307E+18    130.79    2.360E+01       1.964E+06
    72.00    1.262E+18    1.973E+17    3.066E+15    1.462E+18    128.81    2.601E+01       1.947E+06
    70.00    1.412E+18    2.207E+17    3.430E+15    1.636E+18    126.95    2.868E+01       1.925E+06
    68.00    1.580E+18    2.470E+17    3.838E+15    1.831E+18    125.24    3.166E+01       1.914E+06
    66.00    1.768E+18    2.763E+17    4.295E+15    2.049E+18    123.62    3.497E+01       1.873E+06
    64.00    1.982E+18    3.098E+17    4.815E+15    2.297E+18    122.05    3.870E+01       1.831E+06
    62.00    2.226E+18    3.479E+17    5.408E+15    2.579E+18    120.54    4.293E+01       1.776E+06
    60.00    2.506E+18    3.917E+17    6.088E+15    2.904E+18    119.13    4.776E+01       1.756E+06
    58.00    2.822E+18    4.411E+17    6.856E+15    3.270E+18    117.84    5.320E+01       1.735E+06
    56.00    3.180E+18    4.970E+17    7.726E+15    3.685E+18    116.63    5.933E+01       1.725E+06
    54.00    3.584E+18    5.602E+17    8.707E+15    4.153E+18    115.48    6.621E+01       1.713E+06
    52.00    4.040E+18    6.315E+17    9.815E+15    4.681E+18    114.41    7.395E+01       1.703E+06
    50.00    4.549E+18    7.110E+17    1.105E+16    5.271E+18    113.54    8.263E+01       1.693E+06
    48.00    5.111E+18    7.989E+17    1.242E+16    5.922E+18    112.99    9.239E+01       1.691E+06
    46.00    5.722E+18    8.944E+17    1.390E+16    6.630E+18    112.86    1.033E+02       1.702E+06
    44.00    6.381E+18    9.974E+17    1.550E+16    7.394E+18    113.10    1.155E+02       1.706E+06
    42.00    7.101E+18    1.110E+18    1.725E+16    8.228E+18    113.55    1.290E+02       1.702E+06
    40.00    7.902E+18    1.235E+18    1.920E+16    9.156E+18    114.03    1.442E+02       1.684E+06
    38.00    8.801E+18    1.376E+18    2.138E+16    1.020E+19    114.54    1.613E+02       1.683E+06
    36.00    9.798E+18    1.531E+18    2.380E+16    1.135E+19    115.11    1.804E+02       1.707E+06
    34.00    1.088E+19    1.701E+18    2.643E+16    1.261E+19    115.81    2.016E+02       1.708E+06
    32.00    1.206E+19    1.885E+18    2.930E+16    1.397E+19    116.71    2.252E+02       1.739E+06
    30.00    1.331E+19    2.080E+18    3.234E+16    1.542E+19    117.91    2.511E+02       1.768E+06
    28.00    1.462E+19    2.285E+18    3.552E+16    1.694E+19    119.49    2.795E+02       1.801E+06
    26.00    1.597E+19    2.496E+18    3.880E+16    1.850E+19    121.54    3.105E+02       1.841E+06
    24.00    1.734E+19    2.710E+18    4.213E+16    2.009E+19    124.10    3.443E+02       1.879E+06
    22.00    1.873E+19    2.928E+18    4.550E+16    2.170E+19    127.12    3.809E+02       1.917E+06
    20.00    2.015E+19    3.149E+18    4.895E+16    2.335E+19    130.49    4.206E+02       1.977E+06
    18.00    2.161E+19    3.378E+18    5.250E+16    2.504E+19    133.98    4.632E+02       2.026E+06
    16.00    2.314E+19    3.617E+18    5.622E+16    2.681E+19    137.47    5.089E+02       2.096E+06
    14.00    2.474E+19    3.867E+18    6.010E+16    2.867E+19    140.85    5.575E+02       2.137E+06
    12.00    2.644E+19    4.133E+18    6.423E+16    3.064E+19    144.13    6.097E+02       2.177E+06
    10.00    2.823E+19    4.412E+18    6.858E+16    3.271E+19    147.39    6.656E+02       2.221E+06
     8.00    3.009E+19    4.703E+18    7.310E+16    3.487E+19    150.73    7.256E+02       2.277E+06
     6.00    3.198E+19    4.999E+18    7.769E+16    3.706E+19    154.28    7.893E+02       2.345E+06
     4.00    3.388E+19    5.295E+18    8.231E+16    3.926E+19    158.05    8.567E+02       2.411E+06
     2.00    3.580E+19    5.596E+18    8.697E+16    4.148E+19    161.98    9.277E+02       2.479E+06
     0.00    3.774E+19    5.899E+18    9.169E+16    4.373E+19    166.05    1.003E+03       2.530E+06
    -2.00    3.973E+19    6.210E+18    9.652E+16    4.604E+19    170.20    1.082E+03       2.603E+06
    -4.00    4.176E+19    6.527E+18    1.015E+17    4.839E+19    174.37    1.165E+03       2.661E+06
    -6.00    4.386E+19    6.855E+18    1.066E+17    5.082E+19    178.50    1.252E+03       2.716E+06
    -8.00    4.604E+19    7.196E+18    1.118E+17    5.335E+19    182.57    1.345E+03       2.773E+06
   -10.00    4.830E+19    7.549E+18    1.173E+17    5.597E+19    186.58    1.442E+03       2.852E+06
   -12.00    5.061E+19    7.910E+18    1.230E+17    5.864E+19    190.55    1.543E+03       2.910E+06
   -14.00    5.299E+19    8.282E+18    1.287E+17    6.140E+19    194.50    1.649E+03       2.975E+06
   -16.00    5.543E+19    8.664E+18    1.347E+17    6.423E+19    198.44    1.760E+03       3.043E+06
   -18.00    5.792E+19    9.053E+18    1.407E+17    6.711E+19    202.39    1.875E+03       3.109E+06
   -20.00    6.046E+19    9.450E+18    1.469E+17    7.006E+19    206.36    1.996E+03       3.175E+06
   -22.00    6.304E+19    9.853E+18    1.531E+17    7.305E+19    210.38    2.122E+03       3.252E+06
   -24.00    6.565E+19    1.026E+19    1.595E+17    7.607E+19    214.44    2.252E+03       3.310E+06
   -26.00    6.832E+19    1.068E+19    1.660E+17    7.916E+19    218.51    2.388E+03       3.353E+06
   -28.00    7.109E+19    1.111E+19    1.727E+17    8.237E+19    222.52    2.531E+03       3.402E+06
   -30.00    7.396E+19    1.156E+19    1.797E+17    8.570E+19    226.46    2.680E+03       3.466E+06
   -32.00    7.690E+19    1.202E+19    1.868E+17    8.911E+19    230.37    2.834E+03       3.522E+06
   -34.00    7.991E+19    1.249E+19    1.941E+17    9.259E+19    234.28    2.995E+03       3.595E+06
   -36.00    8.296E+19    1.297E+19    2.015E+17    9.613E+19    238.22    3.162E+03       3.654E+06
   -38.00    8.607E+19    1.345E+19    2.091E+17    9.973E+19    242.18    3.335E+03       3.705E+06
   -40.00    8.926E+19    1.395E+19    2.168E+17    1.034E+20    246.13    3.515E+03       3.758E+06
   -42.00    9.254E+19    1.446E+19    2.248E+17    1.072E+20    250.04    3.702E+03       3.809E+06
   -44.00    9.590E+19    1.499E+19    2.330E+17    1.111E+20    253.95    3.896E+03       3.867E+06
   -46.00    9.933E+19    1.553E+19    2.413E+17    1.151E+20    257.86    4.098E+03       3.941E+06
   -48.00    1.028E+20    1.607E+19    2.497E+17    1.191E+20    261.80    4.306E+03       4.016E+06
   -50.00    1.063E+20    1.661E+19    2.582E+17    1.232E+20    265.79    4.520E+03       4.027E+06
   -52.00    1.099E+20    1.718E+19    2.670E+17    1.273E+20    269.85    4.744E+03       4.191E+06
   -54.00    1.134E+20    1.772E+19    2.755E+17    1.314E+20    274.00    4.971E+03       4.185E+06
   -56.00    1.170E+20    1.829E+19    2.842E+17    1.356E+20    278.26    5.208E+03       4.332E+06
   -58.00    1.205E+20    1.883E+19    2.927E+17    1.396E+20    282.65    5.449E+03       4.319E+06
   -60.00    1.241E+20    1.940E+19    3.015E+17    1.438E+20    287.16    5.701E+03       4.376E+06
   -62.00    1.277E+20    1.996E+19    3.102E+17    1.480E+20    291.82    5.962E+03       4.510E+06
   -64.00    1.312E+20    2.051E+19    3.187E+17    1.520E+20    296.63    6.226E+03       4.572E+06
   -66.00    1.347E+20    2.105E+19    3.272E+17    1.561E+20    301.56    6.498E+03       4.644E+06
   -68.00    1.382E+20    2.160E+19    3.357E+17    1.601E+20    306.58    6.778E+03       4.810E+06
   -70.00    1.416E+20    2.213E+19    3.440E+17    1.641E+20    311.66    7.060E+03       4.973E+06
   -72.00    1.449E+20    2.265E+19    3.520E+17    1.679E+20    316.81    7.344E+03       5.031E+06
   -74.00    1.482E+20    2.316E+19    3.600E+17    1.717E+20    322.07    7.636E+03       5.039E+06
   -76.00    1.515E+20    2.368E+19    3.681E+17    1.755E+20    327.56    7.939E+03       4.940E+06
   -78.00    1.549E+20    2.421E+19    3.763E+17    1.795E+20    333.34    8.260E+03       4.824E+06
   -80.00    1.584E+20    2.476E+19    3.848E+17    1.835E+20    339.49    8.603E+03       4.818E+06
   -82.00    1.619E+20    2.531E+19    3.933E+17    1.876E+20    345.94    8.960E+03       4.977E+06
   -84.00    1.653E+20    2.584E+19    4.016E+17    1.915E+20    352.44    9.320E+03       5.306E+06
   -86.00    1.685E+20    2.634E+19    4.094E+17    1.952E+20    358.78    9.671E+03       5.869E+06
   -88.00    1.714E+20    2.679E+19    4.164E+17    1.986E+20    364.73    1.000E+04       6.545E+06
