  0.4260E+03  0.1075E+13  0.7601E+11  0.1993E+08  0.2192E+10  0.1154E+13  0.7016E+07
  0.4280E+03  0.1040E+13  0.7190E+11  0.1690E+08  0.2210E+10  0.1114E+13  0.6602E+07
  0.4300E+03  0.1000E+13  0.6774E+11  0.1407E+08  0.2226E+10  0.1070E+13  0.5757E+07
  0.4320E+03  0.9610E+12  0.6380E+11  0.1160E+08  0.2241E+10  0.1027E+13  0.5643E+07
  0.4340E+03  0.9275E+12  0.6038E+11  0.9707E+07  0.2255E+10  0.9901E+12  0.6341E+07
  0.4360E+03  0.8982E+12  0.5733E+11  0.8262E+07  0.2267E+10  0.9579E+12  0.7047E+07
  0.4380E+03  0.8700E+12  0.5440E+11  0.7050E+07  0.2278E+10  0.9267E+12  0.7021E+07
  0.4400E+03  0.8406E+12  0.5142E+11  0.5911E+07  0.2288E+10  0.8943E+12  0.6486E+07
  0.4420E+03  0.8120E+12  0.4860E+11  0.4910E+07  0.2296E+10  0.8629E+12  0.6421E+07
  0.4440E+03  0.7865E+12  0.4614E+11  0.4131E+07  0.2304E+10  0.8350E+12  0.6973E+07
  0.4460E+03  0.7631E+12  0.4394E+11  0.3528E+07  0.2310E+10  0.8094E+12  0.7374E+07
  0.4480E+03  0.7400E+12  0.4180E+11  0.3020E+07  0.2316E+10  0.7841E+12  0.7263E+07
  0.4500E+03  0.7161E+12  0.3960E+11  0.2547E+07  0.2320E+10  0.7580E+12  0.6842E+07
  0.4520E+03  0.6930E+12  0.3750E+11  0.2130E+07  0.2324E+10  0.7328E+12  0.6844E+07
  0.4540E+03  0.6724E+12  0.3569E+11  0.1801E+07  0.2326E+10  0.7105E+12  0.7477E+07
  0.4560E+03  0.6536E+12  0.3407E+11  0.1541E+07  0.2328E+10  0.6900E+12  0.7897E+07
  0.4580E+03  0.6350E+12  0.3250E+11  0.1320E+07  0.2329E+10  0.6698E+12  0.7824E+07
  0.4600E+03  0.6157E+12  0.3087E+11  0.1117E+07  0.2330E+10  0.6489E+12  0.7370E+07
  0.4620E+03  0.5970E+12  0.2930E+11  0.9390E+06  0.2330E+10  0.6286E+12  0.7338E+07
  0.4640E+03  0.5801E+12  0.2793E+11  0.7984E+06  0.2329E+10  0.6103E+12  0.7850E+07
  0.4660E+03  0.5644E+12  0.2670E+11  0.6868E+06  0.2327E+10  0.5934E+12  0.8261E+07
  0.4680E+03  0.5490E+12  0.2550E+11  0.5910E+06  0.2325E+10  0.5768E+12  0.8242E+07
  0.4700E+03  0.5333E+12  0.2427E+11  0.5016E+06  0.2323E+10  0.5599E+12  0.7944E+07
  0.4720E+03  0.5180E+12  0.2310E+11  0.4230E+06  0.2320E+10  0.5434E+12  0.7842E+07
  0.4740E+03  0.5040E+12  0.2207E+11  0.3608E+06  0.2317E+10  0.5284E+12  0.8231E+07
  0.4760E+03  0.4909E+12  0.2113E+11  0.3115E+06  0.2314E+10  0.5144E+12  0.8475E+07
  0.4780E+03  0.4780E+12  0.2020E+11  0.2690E+06  0.2310E+10  0.5005E+12  0.8297E+07
  0.4800E+03  0.4648E+12  0.1923E+11  0.2291E+06  0.2306E+10  0.4863E+12  0.7951E+07
  0.4820E+03  0.4520E+12  0.1830E+11  0.1940E+06  0.2302E+10  0.4726E+12  0.8007E+07
  0.4840E+03  0.4405E+12  0.1750E+11  0.1662E+06  0.2297E+10  0.4603E+12  0.8639E+07
  0.4860E+03  0.4297E+12  0.1679E+11  0.1441E+06  0.2291E+10  0.4488E+12  0.9049E+07
  0.4880E+03  0.4190E+12  0.1610E+11  0.1250E+06  0.2285E+10  0.4374E+12  0.9085E+07
  0.4900E+03  0.4078E+12  0.1539E+11  0.1068E+06  0.2278E+10  0.4255E+12  0.8646E+07
  0.4920E+03  0.3970E+12  0.1470E+11  0.9060E+05  0.2270E+10  0.4140E+12  0.8640E+07
  0.4940E+03  0.3873E+12  0.1406E+11  0.7776E+05  0.2261E+10  0.4036E+12  0.8980E+07
  0.4960E+03  0.3782E+12  0.1347E+11  0.6754E+05  0.2251E+10  0.3939E+12  0.9183E+07
  0.4980E+03  0.3690E+12  0.1290E+11  0.5870E+05  0.2240E+10  0.3841E+12  0.8892E+07
  0.5000E+03  0.3593E+12  0.1233E+11  0.5033E+05  0.2229E+10  0.3739E+12  0.8501E+07
  0.5020E+03  0.3500E+12  0.1180E+11  0.4290E+05  0.2220E+10  0.3640E+12  0.8620E+07
  0.5040E+03  0.3419E+12  0.1134E+11  0.3699E+05  0.2213E+10  0.3554E+12  0.9740E+07
  0.5060E+03  0.3344E+12  0.1092E+11  0.3225E+05  0.2207E+10  0.3476E+12  0.1054E+08
  0.5080E+03  0.3270E+12  0.1050E+11  0.2810E+05  0.2200E+10  0.3397E+12  0.1016E+08
  0.5100E+03  0.3190E+12  0.1004E+11  0.2413E+05  0.2191E+10  0.3312E+12  0.9171E+07
  0.5120E+03  0.3110E+12  0.9590E+10  0.2060E+05  0.2180E+10  0.3228E+12  0.8978E+07
  0.5140E+03  0.3036E+12  0.9203E+10  0.1780E+05  0.2167E+10  0.3149E+12  0.9162E+07
  0.5160E+03  0.2967E+12  0.8858E+10  0.1557E+05  0.2153E+10  0.3077E+12  0.9765E+07
  0.5180E+03  0.2900E+12  0.8520E+10  0.1360E+05  0.2140E+10  0.3007E+12  0.9795E+07
  0.5200E+03  0.2834E+12  0.8164E+10  0.1170E+05  0.2129E+10  0.2937E+12  0.9598E+07
  0.5220E+03  0.2770E+12  0.7820E+10  0.1000E+05  0.2120E+10  0.2869E+12  0.9652E+07
  0.5240E+03  0.2709E+12  0.7517E+10  0.8659E+04  0.2111E+10  0.2805E+12  0.1000E+08
  0.5260E+03  0.2650E+12  0.7242E+10  0.7593E+04  0.2102E+10  0.2743E+12  0.1013E+08
  0.5280E+03  0.2590E+12  0.6970E+10  0.6660E+04  0.2090E+10  0.2681E+12  0.1004E+08
  0.5300E+03  0.2529E+12  0.6685E+10  0.5755E+04  0.2075E+10  0.2616E+12  0.9455E+07
  0.5320E+03  0.2470E+12  0.6410E+10  0.4940E+04  0.2060E+10  0.2555E+12  0.9898E+07
  0.5340E+03  0.2418E+12  0.6168E+10  0.4287E+04  0.2049E+10  0.2501E+12  0.1085E+08
  0.5360E+03  0.2370E+12  0.5948E+10  0.3762E+04  0.2041E+10  0.2450E+12  0.1110E+08
  0.5380E+03  0.2320E+12  0.5730E+10  0.3300E+04  0.2030E+10  0.2398E+12  0.1058E+08
  0.5400E+03  0.2264E+12  0.5502E+10  0.2857E+04  0.2015E+10  0.2340E+12  0.9164E+07
  0.5420E+03  0.2210E+12  0.5280E+10  0.2460E+04  0.2000E+10  0.2283E+12  0.9041E+07
  0.5440E+03  0.2163E+12  0.5081E+10  0.2143E+04  0.1989E+10  0.2234E+12  0.1026E+08
  0.5460E+03  0.2122E+12  0.4899E+10  0.1887E+04  0.1980E+10  0.2190E+12  0.1123E+08
  0.5480E+03  0.2080E+12  0.4720E+10  0.1660E+04  0.1970E+10  0.2147E+12  0.1139E+08
  0.5500E+03  0.2035E+12  0.4536E+10  0.1439E+04  0.1956E+10  0.2100E+12  0.1025E+08
  0.5520E+03  0.1990E+12  0.4360E+10  0.1240E+04  0.1940E+10  0.2053E+12  0.9980E+07
  0.5540E+03  0.1948E+12  0.4205E+10  0.1080E+04  0.1926E+10  0.2010E+12  0.1055E+08
  0.5560E+03  0.1909E+12  0.4063E+10  0.9516E+03  0.1914E+10  0.1969E+12  0.1076E+08
  0.5580E+03  0.1870E+12  0.3920E+10  0.8380E+03  0.1900E+10  0.1928E+12  0.1061E+08
  0.5600E+03  0.1829E+12  0.3767E+10  0.7286E+03  0.1884E+10  0.1886E+12  0.1029E+08
  0.5620E+03  0.1790E+12  0.3620E+10  0.6300E+03  0.1870E+10  0.1845E+12  0.1031E+08
  0.5640E+03  0.1755E+12  0.3493E+10  0.5504E+03  0.1859E+10  0.1809E+12  0.1144E+08
