2.26E+08	1.09E+03
2.10E+08	1.11E+03
1.90E+08	1.14E+03
1.76E+08	1.16E+03
1.60E+08	1.19E+03
1.49E+08	1.21E+03
1.36E+08	1.24E+03
1.26E+08	1.26E+03
1.15E+08	1.29E+03
1.07E+08	1.31E+03
9.73E+07	1.34E+03
9.05E+07	1.36E+03
8.25E+07	1.39E+03
7.66E+07	1.41E+03
6.98E+07	1.44E+03
6.48E+07	1.46E+03
5.89E+07	1.49E+03
5.46E+07	1.51E+03
4.96E+07	1.54E+03
4.60E+07	1.56E+03
4.17E+07	1.59E+03
3.86E+07	1.61E+03
3.50E+07	1.64E+03
3.24E+07	1.66E+03
2.94E+07	1.69E+03
2.72E+07	1.71E+03
2.46E+07	1.74E+03
2.27E+07	1.76E+03
2.06E+07	1.79E+03
1.90E+07	1.81E+03
1.72E+07	1.84E+03
1.59E+07	1.86E+03
1.44E+07	1.89E+03
1.33E+07	1.91E+03
1.20E+07	1.94E+03
1.11E+07	1.96E+03
1.01E+07	1.99E+03
9.30E+06	2.01E+03
8.42E+06	2.04E+03
7.78E+06	2.06E+03
7.04E+06	2.09E+03
6.51E+06	2.11E+03
5.90E+06	2.14E+03
5.45E+06	2.16E+03
4.94E+06	2.19E+03
4.57E+06	2.21E+03
4.14E+06	2.24E+03
3.83E+06	2.26E+03
3.47E+06	2.29E+03
3.21E+06	2.31E+03
2.90E+06	2.34E+03
2.69E+06	2.36E+03
2.43E+06	2.39E+03
2.25E+06	2.41E+03
2.04E+06	2.44E+03
1.89E+06	2.46E+03
1.71E+06	2.49E+03
1.58E+06	2.51E+03
1.43E+06	2.54E+03
1.33E+06	2.56E+03
1.20E+06	2.59E+03
1.11E+06	2.61E+03
1.01E+06	2.64E+03
9.32E+05	2.66E+03
8.45E+05	2.69E+03
7.81E+05	2.71E+03
7.08E+05	2.74E+03
6.55E+05	2.76E+03
5.93E+05	2.79E+03
5.48E+05	2.81E+03
4.96E+05	2.84E+03
4.59E+05	2.86E+03
4.16E+05	2.89E+03
3.84E+05	2.91E+03
3.48E+05	2.94E+03
3.21E+05	2.96E+03
2.91E+05	2.99E+03
2.80E+05	3.00E+03
